epoch,train_kl,valid_kl,lr
1,1.1109114565585168,1.2908578193123965,0.001
2,1.0364604185691033,1.2657777622421795,0.001
3,1.0108064393955487,1.1749261442352743,0.001
4,0.9751262682172369,1.1600862790875257,0.0001951301233713678
5,0.9506929011108577,1.1551897959275679,0.00018099719094030728
