epoch,train_kl,valid_kl,lr
1,0.7419544417860562,1.147573529317239,0.001
2,0.6136319898754541,0.9658090985368615,0.0009941519617826904
3,0.5770265470070342,0.8956660952786972,0.0009767518452401978
4,0.5566259910541078,0.9276212527600611,0.0009482280989894746
5,0.5436805646051415,0.9295580447019066,0.0009092830723281
6,0.5277558916794985,1.0728542361132525,0.00086087572106361
