epoch,train_kl,valid_kl,lr
1,0.7026382628675448,1.1302867654976103,0.0003
2,0.5784689065519504,1.0309092983784858,0.0002891528333828583
3,0.5402506316426904,1.031765537455064,0.000258262716319083
4,0.5149346761753676,1.0120989557369595,0.00021203238911202528
5,0.49307249078697873,0.9540538706499316,0.00015749999999999998
6,0.47920323614877675,1.0349206105990802,0.0001029676108879747
