epoch,train_kl,valid_kl,lr
1,0.4880690454816901,0.8605692658090481,0.0001
2,0.48466950680808757,0.9553652398782656,9.092830723281001e-05
3,0.4769667944575513,0.910263427257262,6.717830723281e-05
4,0.4723603246891726,0.8863322587028422,3.782169276719e-05
